title_len,text_richness,like_rate,comment_rate,share_rate,like_rate_log,comment_rate_log,share_rate_log,views_per_day,likes_per_day,rel_like,rel_share,rel_combo,like_hashtag_interaction,share_hashtag_interaction,platform_cat,region_cat,language_cat,category_cat,traffic_source_cat,device_brand_cat,creator_tier_cat,richness_traffic_interaction,weekend_hashtag_boost,platform_tiktok,platform_youtube,region_africa,region_americas,region_asia,region_europe,region_mena,region_oceania,language_ar,language_de,language_en,language_es,language_fr,language_hi,language_it,language_ja,language_ko,language_pt,language_ru,language_tr,category_beauty,category_comedy,category_education,category_food,category_gaming,category_lifestyle,category_music,category_news,category_sports,category_tech,category_travel,traffic_source_external,traffic_source_feed,traffic_source_hashtag,traffic_source_profile,traffic_source_search,traffic_source_share,device_brand_apple,device_brand_google,device_brand_huawei,device_brand_oppo,device_brand_other,device_brand_samsung,device_brand_xiaomi,creator_tier_macro,creator_tier_micro,creator_tier_mid,creator_tier_nano,trend_label
2,1.999998000002,0.1548915153790577,0.2133976890131684,0.2240641481892951,0.1440064134836886,0.193424431969416,0.2021765913682338,0.1153360521816396,0.0178645759002598,-0.196733659114996,3.1033811027055918,0.260096498318171,0.1548915153790577,0.2240641481892951,0,5,4,9,4,2,2,9.99999000001,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,stable
2,1.999998000002,0.2972784804730794,0.0837811713361948,0.0951913075985102,0.2602685935231386,0.0804560111775935,0.0909290581440515,0.1008246089357234,0.0299729865387189,0.3892472446383488,0.5946674103280866,0.115678058468536,0.2972784804730794,0.0951913075985102,1,1,6,6,1,2,1,3.999996000004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,stable
2,1.999998000002,0.2497564578624778,0.0537398772098375,0.1271055913889482,0.2229486986216391,0.0523456238439781,0.1196529231168223,0.1191484000563779,0.0297580823580746,0.2138125868188858,1.2454008478023777,0.222814598655347,0.2497564578624778,0.1271055913889482,0,2,2,9,4,5,2,9.99999000001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,rising
2,1.999998000002,0.1276177069696878,0.150538300219173,0.1251383801905558,0.1201071833712125,0.1402299200036518,0.1179060327057636,0.1414644447409567,0.0180533680555872,-0.3615581847283712,1.2774606647017002,0.1674185243504464,0.1276177069696878,0.1251383801905558,0,2,11,5,1,5,3,3.999996000004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,rising
2,1.999998000002,0.4611442222980259,0.1801848444693745,0.0989162002962802,0.3792198426796219,0.1656710740649813,0.0943244216464321,0.1319547622801171,0.0608501762302081,1.2912558476932423,0.7895805286573157,0.5689563047906668,0.4611442222980259,0.0989162002962802,0,3,2,1,1,5,2,3.999996000004,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,rising
3,2.9999970000030003,0.2146479217392335,0.0606040807276137,0.0833250122306278,0.1944542584529238,0.0588386332786554,0.0800350266261552,0.1255966045847049,0.0269590501516217,0.0238092528245246,0.5594247225718646,0.1262758340134484,0.2146479217392335,0.0833250122306278,0,3,4,8,2,0,3,8.999991000009,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
3,2.9999970000030003,0.5456323423362606,0.0384137859584294,0.0867166921555211,0.435433109681782,0.0376943430336726,0.0831609413768347,0.1190562714658898,0.0649609522697819,1.812205154340381,0.5438394566169799,0.63037702011183,0.5456323423362606,0.0867166921555211,0,2,2,3,4,5,1,14.999985000015002,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,rising
2,1.999998000002,0.1763216759917167,0.0510106843192494,0.0512734862531363,0.1623923460793913,0.0497522577035125,0.0500022733188461,0.1463022580095116,0.0257962593336183,-0.0863619252702305,0.0015937027518334,0.159484524259652,0.1763216759917167,0.0512734862531363,0,1,1,1,1,6,1,3.999996000004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,stable
3,2.9999970000030003,0.1375868296069841,0.0781254705565341,0.1953233904752082,0.1289092026501238,0.0752238576957268,0.1784167684171086,0.1474721396342119,0.0202902241476364,-0.3225360182005229,2.7364276343063114,0.3487920871800979,0.1375868296069841,0.1953233904752082,0,5,10,3,1,0,0,5.999994000006001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,rising
2,1.999998000002,0.3051213825102692,0.0606560283882418,0.1135171712817595,0.2662960498670079,0.0588876113935176,0.1075236285948198,0.1449047673376193,0.0442135429423983,0.5979543604313847,1.2254727071918807,0.4531932014365036,0.3051213825102692,0.1135171712817595,0,4,9,1,2,6,3,5.999994000006001,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,rising
2,1.999998000002,0.3119848222392933,0.2911266635316452,0.0586830053022586,0.2715411220398099,0.2555152197796094,0.0570256878177062,0.1358668066045672,0.0423883815067617,0.6160985796190422,0.0812863059719799,0.3050774553944317,0.3119848222392933,0.0586830053022586,0,3,5,3,1,5,3,3.999996000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,rising
3,2.9999970000030003,0.1469702033817671,0.0694991588086571,0.1121774943942756,0.1371238599386321,0.0671904630123441,0.1063198003519502,0.1291609323166414,0.0189828084915626,-0.2774850452144277,0.9951994182230486,0.104658489049641,0.1469702033817671,0.1121774943942756,0,2,2,10,3,5,1,11.999988000012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
2,1.999998000002,0.121127582903032,0.1395812755992982,0.0762431833480004,0.1143349493026633,0.1306608928285846,0.0734764430328933,0.1352881913994019,0.0163871316195382,-0.4349429607014041,0.244710053502488,0.0108044703932488,0.121127582903032,0.0762431833480004,0,2,7,4,0,5,1,1.999998000002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
3,2.9999970000030003,0.1947258196341534,0.1409802282584643,0.0363527961636592,0.177916719421482,0.1318877422972529,0.0357076227052914,0.1075106870951273,0.0209351066640392,-0.0308183598117991,-0.2380840844382652,-0.0599347038740945,0.1947258196341534,0.0363527961636592,0,3,2,5,2,4,2,8.999991000009,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,seasonal
2,1.999998000002,0.1853693379598232,0.1467763963647007,0.0316290262551695,0.1700544036289467,0.1369548726428697,0.031139131751322,0.1172607391192756,0.0217365455792287,-0.0397745072832299,-0.4171987056593655,-0.0390523119329315,0.1853693379598232,0.0316290262551695,1,3,3,3,1,0,2,3.999996000004,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
3,2.9999970000030003,0.3194884008644657,0.0828680843757618,0.1142494045645519,0.2772440863689597,0.079613154852712,0.108180998462112,0.1182031991043617,0.0377645510589322,0.4608386852999331,0.9053003661602468,0.2508122722670083,0.3194884008644657,0.1142494045645519,1,3,11,4,2,0,2,8.999991000009,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
2,1.999998000002,0.2698483682173979,0.0620486204605239,0.0792566527851263,0.2388974982379259,0.0601997037496787,0.0762725197014198,0.1607934188383632,0.0433898416936422,0.3407792448619429,0.4339058500089606,0.4018023185612122,0.2698483682173979,0.0792566527851263,0,3,1,1,1,0,2,3.999996000004,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
2,1.999998000002,0.0542560002104571,0.0854387513260753,0.1133825804581269,0.0528353050776668,0.0819842843556022,0.1074027512866326,0.1318525121958108,0.0071537899294478,-0.7282515605736223,1.0150833162805264,-0.018046140806066,0.0542560002104571,0.1133825804581269,0,2,2,2,2,6,2,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,stable
2,1.999998000002,0.0920778922764327,0.0822048384564275,0.0555389565284736,0.0880822047023285,0.0790004771612707,0.0540514957525528,0.1434393989144671,0.013207597521447,-0.5350556377044831,0.0489255867890938,0.0126143011314773,0.0920778922764327,0.0555389565284736,0,1,5,5,1,6,3,3.999996000004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,stable
3,2.9999970000030003,0.3080470403740569,0.0440405017010521,0.1911429509711065,0.2685352159770611,0.0430982834407593,0.1749133091749061,0.111409049311207,0.0343192279112198,0.4844343484374484,2.3069067835971264,0.3643170372327613,0.3080470403740569,0.1911429509711065,0,2,10,1,1,2,3,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,rising
2,1.999998000002,0.2173181534038486,0.0597827450312585,0.0296858120699681,0.1966502041652714,0.0580639295996327,0.0292537188830751,0.0866363979788809,0.018827662026342,0.069550178674137,-0.4044074860167871,-0.159972508659761,0.2173181534038486,0.0296858120699681,0,3,1,0,1,2,3,3.999996000004,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.2473718086086702,0.0483884872389805,0.0357606533304981,0.2210387847331824,0.0472542111391551,0.035136087542075,0.1024972484979742,0.0253549297383683,0.2507035935192264,-0.3569327779609796,-0.0207931443292246,0.2473718086086702,0.0357606533304981,0,1,7,9,3,5,1,7.999992000008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
2,1.999998000002,0.1144602933414186,0.1337892233264889,0.1789765784222393,0.1083702458797494,0.1255653179471145,0.1646467557279175,0.0748552475227311,0.0085679535896019,-0.4797062563914071,1.89861119639347,-0.1577526153630108,0.1144602933414186,0.1789765784222393,1,2,0,6,0,3,1,1.999998000002,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,stable
2,1.999998000002,0.0423999136839741,0.0085647021255941,0.0469080406910596,0.0415256640234048,0.0085282331470252,0.0458410967903797,0.1274107557889328,0.0054022050478627,-0.7934542216887905,-0.0920058644491104,-0.1782609948895134,0.0423999136839741,0.0469080406910596,1,1,7,0,3,6,2,7.999992000008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,stable
2,1.999998000002,0.2031684710958596,0.0818390821619622,0.1170621833256199,0.1849584696612088,0.0786624467780024,0.1107021884799133,0.1087258662619757,0.0220896680170284,-0.0764755349379624,0.8958835898013251,0.0422590441020521,0.2031684710958596,0.1170621833256199,0,2,3,6,2,5,1,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
2,1.999998000002,0.1116559692886194,0.035470505550416,0.06012158681901,0.1058507678243495,0.0348559181551517,0.0583836060921481,0.132300507483839,0.0147721414004897,-0.4623223956158113,0.1633298443834212,-0.0128032649564821,0.1116559692886194,0.06012158681901,0,4,2,10,1,0,1,3.999996000004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,stable
2,1.999998000002,0.2217586207794586,0.3010848485928774,0.1357276909031413,0.2002913132344617,0.2631984153844579,0.1272735828522107,0.1156169373821271,0.0256390525726164,0.1106922727178082,1.4122065952973064,0.187288799701932,0.2217586207794586,0.1357276909031413,0,2,2,2,2,0,3,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
3,2.9999970000030003,0.4619699287286324,0.0926366454924117,0.1435907977730736,0.3797847925309838,0.0885937161318559,0.1341731347154509,0.1521515926786058,0.0702894604257061,1.3500684414024855,1.418756499796081,0.7412666519458013,0.4619699287286324,0.1435907977730736,0,5,8,5,0,0,2,2.9999970000030003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rising
2,1.999998000002,0.1299295590947118,0.128760382278921,0.0362373088231579,0.1221552936968866,0.1211200237390231,0.035596180177082,0.1467954923113635,0.019073073593113,-0.3612573764825962,-0.3554677920062959,0.0384455781668265,0.1299295590947118,0.0362373088231579,1,2,6,10,1,5,0,3.999996000004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,stable
3,2.9999970000030003,0.1325844762637456,0.0938927426687833,0.0762965390253905,0.1245021683205221,0.089742657757201,0.0735260176603406,0.1011950798734562,0.0134168966654966,-0.3973212098204527,0.2356681927750579,-0.1598851034899923,0.1325844762637456,0.0762965390253905,0,2,2,6,1,5,3,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,stable
2,1.999998000002,0.226969142110583,0.0804047188867856,0.09367449833617,0.2045470163584021,0.0773357106487264,0.089543126214356,0.119401479023734,0.0271004512607628,0.1170481397787796,0.8793673575045377,0.1564700140801407,0.226969142110583,0.09367449833617,0,3,0,0,1,5,1,3.999996000004,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
2,1.999998000002,0.0870408134353361,0.0230246369461171,0.0023604670831092,0.0834591542928416,0.0227635697157803,0.002357685556958,0.10118694389735,0.0088073939058653,-0.5465033029969468,-0.951854004329709,-0.3434869472633695,0.0870408134353361,0.0023604670831092,1,5,2,2,1,0,3,3.999996000004,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,declining
2,1.999998000002,0.2654363310616185,0.0566416461203916,0.0734987295610089,0.2354169884466857,0.0550956201903154,0.0709231548809531,0.1262152388252131,0.0335021099178435,0.3188575042808679,0.3297352178386147,0.2006911758468642,0.2654363310616185,0.0734987295610089,1,3,2,1,1,5,2,3.999996000004,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,stable
3,2.9999970000030003,0.1540185786857728,0.0748499277169314,0.1170275457629454,0.1432502673373998,0.0721810497105579,0.1106711802690735,0.0819473358787068,0.0126214121991316,-0.228586542075354,1.079862614521806,-0.1262029976417581,0.1540185786857728,0.1170275457629454,1,2,0,2,1,1,3,5.999994000006001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.140237823854026,0.0210051099299749,0.0456324532327552,0.1312368580646292,0.0207875439985792,0.0446219207505276,0.1140444968250773,0.0159933520572831,-0.2774203139139413,-0.1162879104036705,-0.0821213376951943,0.140237823854026,0.0456324532327552,1,0,8,1,3,6,2,7.999992000008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,stable
3,2.9999970000030003,0.2080514373761955,0.1428307266013886,0.0804650635528302,0.1890086792155282,0.1335082781335998,0.0773915628491234,0.1543165183600952,0.0321057734557181,-0.0542795878911963,0.3031790618693517,0.2310098710475074,0.2080514373761955,0.0804650635528302,0,2,2,6,2,5,2,8.999991000009,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,rising
2,1.999998000002,0.1036904593501907,0.0203025261790862,0.027250857867239,0.0986595275174176,0.0200991776140091,0.0268861638915118,0.1080648544440054,0.0112052943969155,-0.4627096897560759,-0.4676633307770095,-0.2055719640601435,0.1036904593501907,0.027250857867239,1,1,2,1,1,0,2,3.999996000004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,declining
2,1.999998000002,0.1412625937753938,0.0300153197841344,0.0497492317209144,0.1321351879376941,0.0295736757077633,0.0485513087132761,0.0937849658608247,0.0132483075346438,-0.3064005315499359,-0.1203507280325031,-0.2107130961554875,0.1412625937753938,0.0497492317209144,1,2,2,7,4,5,3,9.99999000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,stable
3,2.9999970000030003,0.2087896881331854,0.0464870118260406,0.0730273242176192,0.1896196012758646,0.0454388517672154,0.0704839285783993,0.0856884839312352,0.0178908718366183,0.0815438089712844,0.3455885725229187,-0.0918566619478526,0.2087896881331854,0.0730273242176192,1,3,2,3,2,1,1,8.999991000009,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,stable
2,1.999998000002,0.1122587484433944,0.35,0.0047767094698323,0.1063928562099606,0.3001045924503381,0.0047653371934804,0.1358081837994539,0.0152456567417026,-0.4413641989159353,-0.911031899317755,-0.0772322545368165,0.1122587484433944,0.0047767094698323,1,0,0,5,1,5,2,3.999996000004,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,seasonal
2,1.999998000002,0.2890430723267899,0.0719169392865174,0.0867873300823385,0.2539001387027202,0.0694485776378786,0.0832259404990995,0.0823069673033814,0.0237902587032842,0.4595029171270237,0.639081226349033,0.0425842071698844,0.2890430723267899,0.0867873300823385,0,1,1,5,1,5,3,3.999996000004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,stable
3,2.9999970000030003,0.0585680671869044,0.0454094136303269,0.0602985395053132,0.0569171148506542,0.0444085920680094,0.0585505095133307,0.1192873352248604,0.0069864286639992,-0.7262948822402372,0.010141606320497,-0.1786578870927066,0.0585680671869044,0.0602985395053132,1,1,0,6,3,0,2,11.999988000012,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
3,2.9999970000030003,0.3175794050558794,0.0596320397101325,0.0306860094191461,0.275796269109376,0.0579217155106634,0.0302246091052322,0.1477897802924592,0.0469349904986339,0.5593090494862,-0.4574134720449209,0.2993173423544495,0.3175794050558794,0.0306860094191461,0,2,2,7,1,0,2,5.999994000006001,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rising
2,1.999998000002,0.3218636543353907,0.0114774346899152,0.0842364877827838,0.2790426002069836,0.0114120686174667,0.0808760413847903,0.1383500339244589,0.0445298474963674,0.5675043764870743,0.6800110147796248,0.3638170486003906,0.3218636543353907,0.0842364877827838,0,4,2,3,2,0,2,5.999994000006001,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,seasonal
2,1.999998000002,0.2478634684018749,0.024966228785229,0.1077524206415504,0.221432863643574,0.0246596645209839,0.1023331162826621,0.1015225594741322,0.0251637337123062,0.2334426879263582,1.00652995688125,0.1285642875181653,0.2478634684018749,0.1077524206415504,1,0,0,5,1,0,2,3.999996000004,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
2,1.999998000002,0.131252254619762,0.0452544992123081,0.0337205053499877,0.1233252090640565,0.0442603956818273,0.0331644352437576,0.1187035284302444,0.015580105737797,-0.3998554211774596,-0.4376422846318672,-0.1390573219636844,0.131252254619762,0.0337205053499877,1,3,9,4,4,5,1,9.99999000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,stable
3,2.9999970000030003,0.3308181058259872,0.0232957442915099,0.0314762960661437,0.2857938702890417,0.0230285402936671,0.0309910732032175,0.1379992074507116,0.0456526364143481,0.713655714220735,-0.4200128466003512,0.2953911595611857,0.3308181058259872,0.0314762960661437,0,3,8,3,1,5,3,5.999994000006001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,rising
2,1.999998000002,0.3732611524245452,0.0446970662573657,0.032437970455977,0.3171883143978911,0.0437269546419765,0.0319229670081371,0.1086057747172904,0.0405383166309546,0.9335123308782196,-0.4022934468563347,0.2090612988429892,0.3732611524245452,0.032437970455977,1,3,2,3,1,0,3,3.999996000004,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
3,2.9999970000030003,0.0855492733128877,0.1702705263001406,0.0563422091312391,0.0820861015795146,0.1572349411426069,0.0548121944647352,0.0631315088927253,0.0054008547089229,-0.5877468849675003,-0.0252281616074227,-0.4454783380419398,0.0855492733128877,0.0563422091312391,1,2,6,1,1,0,3,5.999994000006001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.1613520856861627,0.1121068686776672,0.0252936886887711,0.1495849174531152,0.1062562961365678,0.0249790970997859,0.134294820434862,0.0216687493740216,-0.2067832696026421,-0.5501103092132018,-0.0013002765055569,0.1613520856861627,0.0252936886887711,0,2,10,10,1,6,3,3.999996000004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,declining
3,2.9999970000030003,0.4952842998314957,0.0588515630869522,0.1457925163699832,0.402316355874545,0.0571848897382471,0.1360965516129931,0.1069211449793269,0.0529563644282921,1.500900067228958,1.7534510155770349,0.5982690031658651,0.4952842998314957,0.1457925163699832,1,1,5,5,3,0,1,11.999988000012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,rising
2,1.999998000002,0.0283698787619461,0.2089672732497855,0.1121197869917247,0.0279749065620873,0.1897665019939731,0.1062679121416406,0.0945245642760415,0.0026816504285384,-0.8661581568920436,0.9254080215080558,-0.2729084889426263,0.0283698787619461,0.1121197869917247,1,5,2,4,5,6,3,11.999988000012,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,stable
2,1.999998000002,0.1418714164243061,0.0933367398972297,0.0857935494126805,0.1326685098194787,0.08923424948275,0.0823111016101561,0.091128981362182,0.0129285976631639,-0.2687867295300285,0.5274046997056567,-0.1438901650479567,0.1418714164243061,0.0857935494126805,0,2,2,3,3,6,2,7.999992000008,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,stable
3,2.9999970000030003,0.4167394285602134,0.0625835585507705,0.017811509236101,0.3483580542858887,0.060703262066111,0.0176547430631715,0.1036270701079132,0.0431854859801614,1.0955596220224049,-0.6568036087519222,0.2089667814610941,0.4167394285602134,0.017811509236101,1,1,7,3,2,0,3,8.999991000009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
